Ax_last,Ay_last,Az_last,Gx_last,Gy_last,Gz_last,Ax_mean,Ax_min,Ax_max,Ax_std,Ax_var,Ax_rms,Ax_ptp,Ax_median,Ax_mad,Ax_energy,Ay_mean,Ay_min,Ay_max,Ay_std,Ay_var,Ay_rms,Ay_ptp,Ay_median,Ay_mad,Ay_energy,Az_mean,Az_min,Az_max,Az_std,Az_var,Az_rms,Az_ptp,Az_median,Az_mad,Az_energy,Gx_mean,Gx_min,Gx_max,Gx_std,Gx_var,Gx_rms,Gx_ptp,Gx_median,Gx_mad,Gx_energy,Gy_mean,Gy_min,Gy_max,Gy_std,Gy_var,Gy_rms,Gy_ptp,Gy_median,Gy_mad,Gy_energy,Gz_mean,Gz_min,Gz_max,Gz_std,Gz_var,Gz_rms,Gz_ptp,Gz_median,Gz_mad,Gz_energy
-0.654663,0.101685,-0.765869,0.305176,7.568358,2.136231,-0.62955945,-0.702637,-0.336304,0.07262503988465342,0.0052743964182475,0.6337345639165896,0.36633299999999996,-0.6430055,0.039869269999999984,8.032389950051,0.08422860000000001,0.037842,0.133423,0.024371260877106872,0.0005939583567400001,0.08768360972667584,0.09558100000000001,0.08508299999999999,0.018847639999999995,0.15376830829400004,-0.7419253,-0.808106,-0.375732,0.0877893210123532,0.007706964883810001,0.7471011415222841,0.432374,-0.756104,0.04326484999999999,11.163202313278,1.9958500500000003,-3.601074,32.1045,7.131669046098981,50.86070338308635,7.405681657023299,35.705574,0.39672850000000004,3.4271245749999997,1096.8824161034272,5.21240115,-9.94873,82.64158,18.82653067574785,354.4382572848748,19.534773687795724,92.59031,1.4343265,9.846189895,7632.147660667923,9.878537650000002,-1.708984,174.3774,37.9438509995333,1439.7358286747844,39.2086895314961,176.08638399999998,-0.24414049999999998,16.964412305,30746.426695545037
-0.636108,0.090698,-0.765991,-0.305176,1.647949,-0.061035,-0.64438485,-0.702637,-0.59729,0.027343010271868372,0.0007476402107274994,0.6449647084300427,0.10534699999999997,-0.6503295,0.02317136499999999,8.319589502405002,0.08271490000000001,0.048828,0.113403,0.015756818647493533,0.00024827733389,0.08420232785321319,0.064575,0.0821535,0.011743100000000001,0.14180064031800002,-0.7661745999999999,-0.798706,-0.745728,0.0139501834805138,0.00019460761914000014,0.7663015890002448,0.05297800000000008,-0.759827,0.010943579999999986,11.744362506086002,0.2838134,-3.601074,2.746581,1.5099602637352547,2.27997999805944,1.5364016545418713,6.347655,0.305176,1.1953735599999997,47.21060088157999,-0.9185788500000001,-9.94873,8.544924,5.137604130962197,26.39497620647983,5.219076863789913,18.493654,-1.312256,4.195861765,544.775266202943,-0.6683348500000001,-2.258301,2.136231,1.1637525441524619,1.3543199840213276,1.3420102293745193,4.394532,-0.8239745,0.8642577799999998,36.019829114917
-0.642822,0.084351,-0.765381,-0.244141,-0.488281,-0.244141,-0.6433471500000001,-0.666138,-0.59729,0.017324171871333418,0.00030012693102750006,0.6435803619938617,0.06884800000000002,-0.647949,0.013289834999999995,8.283913646883,0.0832703,0.066772,0.107056,0.009861279663917864,9.724483661000002e-05,0.08385217766224085,0.040284,0.082703,0.007248560000000001,0.14062375397400004,-0.7660707,-0.791504,-0.758423,0.00820480848100673,6.731888220999997e-05,0.7661146365138184,0.03308100000000003,-0.7644044999999999,0.005661050000000001,11.738632725614,0.2899169,-1.220704,2.746581,1.0399063429132884,1.0814052020312899,1.0795633427163502,3.967285,-0.0915525,0.83465577,23.309140218737998,-0.8514402000000001,-6.53076,8.117676,2.989568520642797,8.937519939618362,3.1084514398321232,14.648436,-0.4577635,2.0166015400000004,193.24940707588797,-0.5065917500000001,-2.258301,2.01416,0.8655594048281073,0.7491930832863873,1.0029099084436497,4.272461,-0.305176,0.585327175,20.116565689088997
-0.647705,0.083862,-0.766846,0.183105,-0.488281,-0.427246,-0.6467896000000001,-0.6604,-0.63269,0.005380037410650607,2.894480254000009e-05,0.6468119753612328,0.027710000000000012,-0.6469115,0.003796300000000008,8.367314629414,0.08297125,0.075073,0.093018,0.003592196443333801,1.2903875287500008e-05,0.08304897471883683,0.017945000000000003,0.083313,0.0023511000000000027,0.13794264403700002,-0.7646789999999999,-0.769776,-0.759155,0.002214613961845273,4.904515000000016e-06,0.7646822069042799,0.010620999999999992,-0.7650144999999999,0.001690800000000009,11.69477755112,-0.07324224999999998,-0.488281,0.793457,0.29436411098431736,0.0866502298355875,0.3033391781828553,1.281738,-0.12207,0.22583004999999998,1.840293140413,-0.33874495000000004,-2.136231,0.610352,0.5467588969293938,0.2989452913714475,0.6431900438610272,2.746583,-0.305176,0.37536615000000007,8.273868650439,-0.2807617,-0.732422,0.061035,0.16194461883745936,0.02622605957041,0.3241191011916762,0.793457,-0.244141,0.12329103999999999,2.1010638351460003
-0.649048,0.083008,-0.76355,-0.061035,-0.610352,-0.366211,-0.6461366500000001,-0.649292,-0.641724,0.0023895525789360667,5.709961527500007e-06,0.6461410685250938,0.007568000000000019,-0.6464235,0.0019835500000000006,8.349965608695,0.08323975,0.079956,0.08606,0.0016763342409853719,2.810096487500003e-06,0.0832566278235553,0.006103999999999998,0.08343500000000001,0.0013316750000000016,0.138633321531,-0.76531375,-0.767578,-0.763306,0.0011737760806474185,1.377750287500015e-06,0.7653146501206872,0.0042719999999999425,-0.7653810000000001,0.0009949500000000111,11.714130273786997,-0.10070800000000002,-0.366211,0.183105,0.1510850404838282,0.022826689458000003,0.18157310021586348,0.549316,-0.0915525,0.12512199999999998,0.6593758144399999,-0.37536610000000004,-0.976562,0.12207,0.2562567230926635,0.06566750813019001,0.4544966635294477,1.098632,-0.39672850000000004,0.2044677,4.131344343187999,-0.28076165000000003,-0.488281,-0.061035,0.10641853734395856,0.011324905090427502,0.3002532417829156,0.427246,-0.244141,0.09521491500000001,1.8030401840229997
-0.648926,0.0802,-0.764526,-0.061035,-0.610352,-0.244141,-0.64548965,-0.649292,-0.641724,0.0023746307349775428,5.638871127499985e-06,0.645494017887269,0.007568000000000019,-0.645752,0.0020708849999999945,8.333250542565,0.0831603,0.079956,0.08606,0.0017940156939112886,3.2184923100000026e-06,0.08317964888360614,0.006103999999999998,0.08343500000000001,0.0015319000000000005,0.138377079768,-0.7655151499999999,-0.768555,-0.76355,0.0012906869595296904,1.6658728274999964e-06,0.7655162380722894,0.005005000000000037,-0.76532,0.001004594999999975,11.720302215047,-0.0701903,-0.366211,0.244141,0.1421935093712438,0.02021899410731,0.15857387023529446,0.610352,-0.061035,0.10345449,0.5029134464280001,-0.43334955,-0.854492,-0.061035,0.21570557094648138,0.046528893337347506,0.484066860901002,0.7934570000000001,-0.427246,0.17761230499999997,4.686414516451,-0.29602045,-0.488281,-0.183105,0.09893542284110125,0.0097882178927475,0.3121158834646997,0.305176,-0.2746585,0.08850105,1.9483264942190002
-0.647217,0.082397,-0.762818,-0.244141,-0.610352,-0.244141,-0.6455567,-0.648926,-0.642456,0.002031456967302038,4.1268174099999935e-06,0.6455598963166005,0.006469999999999976,-0.645813,0.0018066000000000026,8.334951594646,0.08317870000000001,0.079956,0.086304,0.0017209959354978167,2.9618270100000056e-06,0.08319650209413855,0.006348000000000006,0.083008,0.001445370000000002,0.138433159214,-0.7653504999999999,-0.768555,-0.762818,0.0018411488668763202,3.389829149999958e-06,0.7653527145567591,0.005736999999999992,-0.765015,0.0015899499999999845,11.715295553588,-0.09460444999999999,-0.427246,0.244141,0.15971514571181877,0.025508927769747503,0.18563116583577766,0.671387,-0.061035,0.128478995,0.6891785945909998,-0.47302250000000007,-0.915527,0.12207,0.26525712535095075,0.07036134254944999,0.5423205952715607,1.0375969999999999,-0.488281,0.22430405000000003,5.882232561114001,-0.28991705,-0.488281,-0.12207,0.09027225284021388,0.008149079632847504,0.3036461353509213,0.366211,-0.2746585,0.07629395,1.844019510271
-0.64978,0.081055,-0.764893,-0.183105,0.0,-0.12207,-0.6465637000000001,-0.649902,-0.642456,0.002162814464996937,4.6777664099999876e-06,0.6465673173955672,0.007445999999999953,-0.6464840000000001,0.0017639000000000016,8.360985918482001,0.08328870000000002,0.079956,0.086304,0.0018114651280110262,3.2814059100000035e-06,0.0833083966572398,0.006348000000000006,0.08282500000000001,0.001569840000000005,0.13880577907200004,-0.7649904000000001,-0.768433,-0.762818,0.001622940861522679,2.6339370399999754e-06,0.7649921215471437,0.005615000000000037,-0.7647705,0.0013159399999999933,11.704258920584,-0.0579834,-0.427246,0.366211,0.20560327173962967,0.04227270535004,0.2136229857145527,0.7934570000000001,-0.0915525,0.16876207999999998,0.9126956005119999,-0.4943848,-1.281738,0.12207,0.35531675104385385,0.12624999357236,0.6088237216497071,1.403808,-0.427246,0.29357898000000004,7.413326480868001,-0.31127935000000007,-0.793457,-0.12207,0.16136839082369106,0.026039757557027497,0.35062029503930603,0.671387,-0.244141,0.11230459000000004,2.458691825869
-0.64502,0.074463,-0.764771,0.061035,-0.976562,-0.12207,-0.64667365,-0.653198,-0.64209,0.0025773398936694255,6.642680927499925e-06,0.6466787860176411,0.011107999999999896,-0.645813,0.0021080099999999822,8.363869045705,0.08281255000000001,0.074463,0.086548,0.0027407633694830355,7.511783847500002e-06,0.08285789172643726,0.012084999999999999,0.082764,0.0020555050000000017,0.13730860442700002,-0.76473395,-0.766113,-0.763184,0.0008315441945561348,6.91465747500011e-07,0.7647344020954923,0.0029290000000000704,-0.764832,0.0006995550000000017,11.696374114967002,0.061035149999999996,-0.305176,0.549316,0.24641866610370144,0.060722159004327494,0.2538650203156197,0.854492,0.0305175,0.213622865,1.2889489707969999,-0.64392085,-1.403808,0.0,0.41417415266301627,0.1715402287341275,0.7656201994454236,1.403808,-0.7019040000000001,0.365905665,11.723485795977002,-0.3570557,-0.793457,-0.12207,0.1942366407877515,0.03772787262451,0.4064685049631767,0.671387,-0.305176,0.15380854000000005,3.30433291054
-0.642578,0.072022,-0.768555,-1.403808,-0.305176,-0.671386,-0.6459107500000001,-0.661743,-0.630493,0.00623833868008943,3.891686948749993e-05,0.6459408748755957,0.03125,-0.645081,0.004295475000000016,8.344792276701,0.0803833,0.062744,0.094727,0.007893724527116461,6.231088691000001e-05,0.08076995608393012,0.03198300000000001,0.083191,0.00648194,0.13047571611599998,-0.7659731,-0.774536,-0.752686,0.0048760951682673345,2.3776304090000048e-05,0.7659886201685375,0.021850000000000036,-0.765503,0.0034778399999999877,11.734771324554,0.25939940000000006,-1.464844,2.807617,1.0169040463009478,1.0340938393832402,1.049467430701687,4.272461,0.0915525,0.7629393800000001,22.027637762072,-0.006103599999999998,-1.403808,3.479003,1.4510327094918432,2.1054959240152398,1.4510455464761263,4.882811,-0.518799,1.11450176,42.110663558964,-0.2075195,-1.586914,1.464844,0.7090068400205671,0.50269069919595,0.7387523550393597,3.051758,-0.3356935,0.4785157000000001,10.915100841524001
