Ax,Ay,Az,Gx,Gy,Gz,activity
-0.408691,-0.233032,-0.86145,-1.647949,17.15088,-2.868652,pick and place
-0.391235,-0.232666,-0.855103,-7.263182,18.43262,-4.455568,pick and place
-0.405884,-0.186279,-0.903809,-8.117676,18.493652,-4.211426,pick and place
-0.217651,-0.170288,-0.897583,-9.399414,0,-3.112792,pick and place
-0.229004,-0.147583,-0.885986,-9.521484,-21.11816,0.366211,pick and place
-0.330322,-0.033325,-0.868652,-1.281738,-39.61182,5.554198,pick and place
-0.518311,-0.099121,-0.884766,17.39502,-17.7002,2.502442,pick and place
-0.407349,-0.137817,-0.990356,19.59229,6.896972,5.249022,pick and place
-0.357544,-0.128174,-0.940186,28.44238,-15.31982,14.160152,pick and place
-0.443726,-0.151245,-0.911621,35.4004,-26.00097,11.901852,pick and place
-0.475952,-0.189087,-0.939453,40.71044,-18.67676,13.97705,pick and place
-0.500977,-0.178101,-0.930054,47.72948,-12.268064,14.526364,pick and place
-0.491333,-0.115112,-0.898071,64.0259,-5.493162,18.55469,pick and place
-0.483887,-0.17981,-0.858887,75.3174,-2.685546,24.29199,pick and place
-0.418335,-0.336426,-0.772705,82.39744,-0.610352,29.235832,pick and place
-0.402588,-0.42981,-0.743164,79.4678,1.403808,41.25976,pick and place
-0.476074,-0.492066,-0.648316,66.34524,15.380856,58.83788,pick and place
-0.499512,-0.519287,-0.631104,59.81444,22.33886,61.58446,pick and place
-0.480103,-0.479004,-0.59375,39.79492,44.00634,75.43946,pick and place
-0.496338,-0.417969,-0.585571,33.02002,31.372068,82.1533,pick and place
-0.657959,-0.420166,-0.608643,29.1748,19.77539,80.5664,pick and place
-0.626831,-0.475098,-0.603882,24.78027,22.583,79.3457,pick and place
-0.646729,-0.453125,-0.56836,8.72803,1.159668,77.3926,pick and place
-0.708252,-0.462036,-0.568604,-1.098633,5.737304,75.25636,pick and place
-0.722412,-0.337524,-0.64209,-20.62988,18.493652,70.37354,pick and place
-0.712646,-0.302979,-0.658081,-28.50341,15.441892,65.4297,pick and place
-0.681396,-0.227051,-0.670776,-31.372068,12.93945,62.6831,pick and place
-0.656738,-0.151733,-0.74939,-34.48487,6.16455,61.4624,pick and place
-0.727051,-0.052612,-0.76355,-25.93994,-14.83154,57.1289,pick and place
-0.775513,-0.003662,-0.754639,-21.789548,-12.08496,54.8706,pick and place
-0.789917,0.039429,-0.768921,-18.249516,1.953124,37.71973,pick and place
-0.74231,0.042969,-0.734741,-18.67676,3.417968,32.65382,pick and place
-0.753052,0.053955,-0.761597,-19.89746,-1.831054,23.01025,pick and place
-0.785278,0.082153,-0.766846,-25.085448,13.854978,18.79883,pick and place
-0.761719,0.114746,-0.84961,-30.57861,51.51366,27.64892,pick and place
-0.602295,0.174316,-0.844727,-29.113768,39.67286,26.24511,pick and place
-0.602173,0.192993,-0.831177,-17.15088,27.099608,15.808104,pick and place
-0.560425,0.206055,-0.854858,-12.45117,29.96826,7.385252,pick and place
-0.51416,0.160156,-0.822022,-6.65283,11.535644,2.136231,pick and place
-0.548584,0.179932,-0.831055,-7.93457,17.45606,0.793457,pick and place
-0.503052,0.170898,-0.819946,-5.981444,5.798338,-0.305176,pick and place
-0.615601,0.183228,-0.805542,-4.821778,11.352536,2.258301,pick and place
-0.613404,0.181519,-0.843018,-4.760742,23.01025,-0.12207,pick and place
-0.524658,0.191162,-0.820923,-2.258301,39.917,-2.380371,pick and place
-0.489502,0.180664,-0.845337,-5.737304,44.67772,-1.89209,pick and place
-0.361328,0.195679,-0.916626,-2.380371,33.75244,-2.075196,pick and place
-0.389404,0.191284,-0.911255,4.028321,10.864256,1.770019,pick and place
-0.487305,0.182129,-0.876709,5.187988,7.263182,2.563476,pick and place
-0.434204,0.192383,-0.906494,4.943848,22.15576,-0.366211,pick and place
-0.385498,0.172974,-0.911499,6.53076,18.67676,-1.403808,pick and place
-0.379517,0.16626,-0.913574,6.591796,13.549804,-0.549316,pick and place
-0.404175,0.15979,-0.909668,6.28662,14.95361,-0.671386,pick and place
-0.365723,0.133545,-0.910156,2.136231,18.55469,-0.366211,pick and place
-0.346069,0.1521,-0.942749,0.793457,12.390136,-0.671386,pick and place
-0.323975,0.15271,-0.931763,0.610352,3.051757,0.366211,pick and place
-0.339478,0.169556,-0.919312,-0.366211,1.464844,0.488281,pick and place
