Ax,Ay,Az,Gx,Gy,Gz,activity
0.331665,0.544678,-0.784546,1.159668,4.821778,-3.906249,eating
0.260254,0.53125,-0.803833,4.455568,22.70507,-6.16455,eating
0.256348,0.51709,-0.80127,4.821778,50.5371,-8.8501,eating
0.167847,0.571167,-0.806152,15.31982,200.86668,-9.46045,eating
0.195068,0.539307,-0.585327,23.315424,351.1352,-11.96289,eating
0.80542,0.60083,0.056396,44.67772,495.2392,-21.24023,eating
1.161499,0.587769,0.184814,53.22264,444.519,-24.59716,eating
1.222778,0.629395,0.164795,69.21388,328.7353,-50.17089,eating
0.979004,0.593384,0.126709,64.81934,174.80464,-63.29344,eating
0.885742,0.63562,0.146973,63.17138,130.8594,-57.73925,eating
0.782837,0.67981,0.201416,60.6079,58.89892,-46.81396,eating
0.70874,0.690674,0.198975,58.65478,31.249992,-43.9453,eating
0.632935,0.699707,0.191284,60.791,18.06641,-37.90284,eating
0.586304,0.684204,0.151978,59.02098,12.3291,-33.26416,eating
0.579224,0.664673,0.089844,43.64012,-7.141112,-22.52197,eating
0.532227,0.667725,0.081543,35.4004,-0.488281,-16.78467,eating
0.554932,0.666626,0.059448,29.96826,7.263182,-12.634276,eating
0.604126,0.692017,0.071777,13.916012,9.643556,-6.835936,eating
0.598267,0.6969,0.10083,9.887696,7.019042,-7.751464,eating
0.589966,0.697388,0.086914,6.103514,4.760742,-6.16455,eating
0.636475,0.649292,-0.01709,-12.81738,-40.2832,2.868652,eating
0.636963,0.650024,-0.00354,-27.709956,-73.36426,11.04736,eating
0.666016,0.629761,-0.014648,-51.94091,-129.4556,33.38624,eating
0.693848,0.643799,-0.03894,-60.72997,-150.0855,40.52734,eating
0.645142,0.661255,0.021118,-64.209,-189.5141,59.99755,eating
0.747314,0.672608,-0.03894,-59.32616,-205.2612,70.67872,eating
0.698608,0.698608,-0.123779,-41.87011,-243.4692,79.89504,eating
0.596802,0.686157,-0.23523,-35.46143,-221.86276,85.6323,eating
0.773926,0.67688,-0.319214,-28.62548,-264.5874,84.2285,eating
0.431763,0.651001,-0.544434,-4.821778,-227.78316,66.16212,eating
0.382324,0.645142,-0.677979,1.220704,-137.69532,54.62646,eating
0.487061,0.598633,-0.779785,0.183105,-89.9658,39.55078,eating
0.503052,0.578491,-0.748169,-3.051757,-62.98827,24.10888,eating
0.456421,0.559692,-0.717529,1.770019,-40.83251,20.62988,eating
0.490112,0.520996,-0.755737,-3.417968,-2.685546,9.155274,eating
0.353516,0.540528,-0.72522,0.671386,-8.72803,-6.958006,eating
0.35022,0.541016,-0.712402,3.967285,6.40869,-10.31494,eating
0.375244,0.523316,-0.753906,6.347656,35.70557,-12.878416,eating
0.372559,0.530884,-0.742554,9.643556,95.76414,-16.05225,eating
0.333862,0.540528,-0.721192,12.878416,135.7422,-17.02881,eating
0.57666,0.539673,-0.501465,21.97265,263.0005,-21.545408,eating
0.684692,0.554566,-0.38501,34.72901,279.6021,-26.67236,eating
0.884888,0.586914,-0.159546,39.30664,311.1573,-36.25489,eating
0.999268,0.619141,-0.028931,48.2788,283.9356,-50.04882,eating
1.02063,0.643311,0.029907,53.95507,232.0556,-56.88476,eating
0.852051,0.64502,0.07605,61.15722,162.10932,-67.38282,eating
0.850464,0.654419,0.149658,64.81934,101.2573,-61.8286,eating
0.714356,0.667114,0.138428,62.07274,57.06786,-55.2368,eating
0.674805,0.644531,0.145752,59.20409,36.74317,-49.25536,eating
0.608398,0.666382,0.137451,54.62646,23.681636,-36.56006,eating
0.629395,0.61731,0.064819,47.11913,11.840818,-31.249992,eating
0.560059,0.643311,0.060791,23.86474,-4.699708,-17.15088,eating
0.578125,0.659424,0.054321,17.82227,0.610352,-12.756344,eating
0.585816,0.646606,0.00708,8.911134,6.103514,-6.591796,eating
0.607422,0.684082,0.085938,-6.103514,-19.22608,3.479003,eating
0.610962,0.683228,0.042969,-12.69531,-27.83203,10.009768,eating
0.640991,0.668457,-0.005249,-24.16992,-50.96434,16.41846,eating
0.703369,0.656128,-0.01355,-45.71532,-130.06592,30.02929,eating
0.746826,0.641724,0.004028,-51.45262,-164.978,35.82764,eating
0.602051,0.735108,0.02002,-46.38671,-181.8237,53.833,eating
0.764771,0.718384,-0.105591,-35.5835,-213.562,61.52343,eating
0.650024,0.760132,-0.162231,-24.841304,-241.82124,62.19482,eating
0.539185,0.663086,-0.219482,-18.249516,-229.85836,65.67384,eating
0.450562,0.702515,-0.467896,3.112792,-196.7163,66.04004,eating
0.452271,0.602051,-0.525146,-1.220704,-150.5127,57.80028,eating
0.459595,0.633911,-0.670654,4.089356,-131.65284,51.02538,eating
0.500366,0.566284,-0.679077,-0.854492,-106.6284,42.96874,eating
0.439575,0.586792,-0.762085,7.202148,-79.4678,33.69141,eating
0.408569,0.538208,-0.744873,4.821778,-30.09033,23.01025,eating
0.566528,0.561157,-0.746094,5.920409,-23.37646,12.08496,eating
0.448242,0.533081,-0.79834,1.831054,-10.986324,-3.601074,eating
0.44812,0.541138,-0.785034,1.159668,-19.89746,-6.28662,eating
0.296997,0.524414,-0.771851,3.845214,20.1416,-10.55908,eating
0.337646,0.525024,-0.781372,5.065916,52.12402,-10.009768,eating
0.392212,0.515991,-0.779907,5.187988,67.74904,-11.2915,eating
0.338257,0.511108,-0.680298,9.887696,153.50344,-10.92529,eating
0.548096,0.52478,-0.548462,17.57813,229.4311,-12.20703,eating
0.63855,0.507812,-0.433838,22.33886,232.0556,-17.45606,eating
0.74292,0.538086,-0.367188,20.935052,255.0659,-22.70507,eating
0.911255,0.565064,-0.106689,24.23095,252.38032,-29.72412,eating
0.892334,0.60498,-0.050903,26.12304,238.7695,-36.19386,eating
0.936157,0.601196,0.087524,36.19386,172.6684,-46.0205,eating
0.825928,0.60376,0.116821,38.20802,148.1934,-49.13329,eating
0.769654,0.624268,0.240112,40.71044,120.05612,-37.29248,eating
0.821655,0.686524,0.251099,44.43358,74.70704,-32.71485,eating
0.763428,0.681519,0.196045,45.28808,46.75292,-38.26905,eating
0.679444,0.716064,0.218994,44.12841,29.05273,-28.80859,eating
0.694702,0.738404,0.201782,44.86083,20.62988,-28.38134,eating
0.637695,0.699951,0.120605,42.78564,3.112792,-24.78027,eating
0.624756,0.725952,0.12915,36.31592,-7.751464,-19.65332,eating
0.56311,0.714966,0.144287,33.93556,-4.882814,-17.51709,eating
0.593018,0.67627,0.08374,22.15576,3.173828,-12.81738,eating
0.598877,0.704346,0.125366,15.624996,6.591796,-12.512204,eating
0.577026,0.733643,0.133301,13.30566,5.981444,-9.765626,eating
0.55957,0.728272,0.110962,12.145992,9.765626,-9.277344,eating
0.577271,0.762451,0.142212,11.901852,16.96778,-6.40869,eating
0.583252,0.752686,0.105713,12.08496,11.16943,-4.699708,eating
0.601685,0.718872,0.047974,5.798338,2.197266,-3.601074,eating
0.569824,0.740234,0.061157,-6.591796,-20.56884,5.615234,eating
0.59607,0.677368,-0.021973,-17.8833,-32.40968,10.19287,eating
0.643188,0.643799,-0.001465,-27.52685,-49.92675,13.244628,eating
0.693848,0.632202,0.049316,-55.96923,-135.8643,32.83692,eating
0.67981,0.648071,0.067139,-63.84276,-171.14252,43.27392,eating
0.70398,0.730713,0.05188,-63.96484,-205.56636,59.75341,eating
0.77002,0.707154,-0.00061,-60.4248,-234.1308,61.58446,eating
0.648682,0.72461,-0.07251,-40.6494,-226.8066,70.06836,eating
0.848389,0.691772,-0.197144,-36.6211,-255.18792,66.95558,eating
0.415405,0.70752,-0.415283,-8.72803,-207.82468,52.24608,eating
0.47644,0.638428,-0.433472,-7.019042,-167.66352,46.26464,eating
0.470459,0.654053,-0.538574,10.986324,-170.8984,37.90284,eating
0.373047,0.583374,-0.63794,13.366696,-143.7378,37.47559,eating
0.385986,0.564331,-0.818604,16.113284,-75.92774,30.63964,eating
0.419678,0.556763,-0.847656,9.82666,-38.8794,24.35302,eating
0.483887,0.582154,-0.825928,0.12207,-5.859374,3.601074,eating
0.421753,0.540039,-0.812744,-0.061035,-20.69091,0.488281,eating
0.33252,0.560059,-0.751343,0.12207,-3.967285,-6.28662,eating
0.338867,0.526734,-0.753784,6.103514,34.60694,-12.878416,eating
0.430298,0.527222,-0.752686,8.239746,32.95899,-15.136716,eating
0.396484,0.521118,-0.773071,8.8501,27.587884,-18.55469,eating
0.280151,0.525391,-0.783814,10.009768,75.62256,-18.9209,eating
