Ax,Ay,Az,Gx,Gy,Gz,activity
0.264282,-0.959839,-0.166382,-0.244141,-0.854492,-0.671386,standing
0.263062,-0.960083,-0.165161,-0.244141,-0.671386,-0.549316,standing
0.261597,-0.96106,-0.163452,-0.488281,-0.183105,-0.610352,standing
0.265625,-0.959961,-0.164917,-0.549316,0.488281,-0.793457,standing
0.266235,-0.959229,-0.163696,-0.427246,0,-0.549316,standing
0.265137,-0.95752,-0.165527,-0.183105,-0.061035,-0.549316,standing
0.268066,-0.95874,-0.165161,-0.12207,-0.061035,-0.366211,standing
0.268433,-0.959961,-0.166504,-0.305176,0.183105,-0.305176,standing
0.269287,-0.958496,-0.16687,-0.244141,-0.061035,-0.244141,standing
0.27002,-0.958862,-0.167114,-0.427246,-0.244141,-0.427246,standing
0.266846,-0.957642,-0.165405,-0.183105,-0.610352,-0.549316,standing
0.264893,-0.959839,-0.162476,-0.12207,-0.244141,-0.366211,standing
0.263062,-0.954834,-0.164795,-0.12207,0.061035,-0.183105,standing
0.264648,-0.960083,-0.161377,0.12207,0.427246,-0.366211,standing
0.269531,-0.95874,-0.165283,0.061035,-0.488281,0.183105,standing
0.266358,-0.95752,-0.16687,-0.061035,-0.366211,0.061035,standing
0.263428,-0.958008,-0.163452,-0.366211,-0.549316,-0.610352,standing
0.261963,-0.957886,-0.164551,-0.366211,-0.244141,-0.793457,standing
0.267212,-0.958252,-0.165405,-0.244141,0.854492,-0.488281,standing
0.270508,-0.958618,-0.16626,-0.244141,0.12207,-0.366211,standing
0.268921,-0.960694,-0.164795,-0.12207,-0.915527,-0.244141,standing
0.261719,-0.958252,-0.162964,-0.061035,-0.671386,-0.366211,standing
0.262817,-0.960571,-0.164307,-0.244141,0.366211,-0.549316,standing
0.265015,-0.961304,-0.165405,-0.244141,0.244141,-0.549316,standing
0.265259,-0.96106,-0.166504,-0.305176,-0.427246,-0.366211,standing
0.262817,-0.961792,-0.163818,-0.183105,-0.793457,-0.305176,standing
0.26123,-0.960816,-0.162842,-0.244141,-0.488281,-0.244141,standing
0.262085,-0.960694,-0.163208,-0.305176,0.488281,-0.427246,standing
0.265381,-0.959229,-0.16687,-0.549316,0.854492,-0.366211,standing
0.269531,-0.963745,-0.165283,-0.488281,0.366211,-0.793457,standing
0.269165,-0.959717,-0.166626,-0.366211,-0.366211,-0.366211,standing
0.265259,-0.957031,-0.165649,-0.061035,-0.793457,0,standing
0.266968,-0.96106,-0.16333,-0.183105,-0.427246,-0.732422,standing
