Ax,Ay,Az,Gx,Gy,Gz,activity
0.265625,-0.97815,-0.073975,2.01416,-6.958006,-4.211426,sit-stand-sit
0.265625,-0.978638,-0.069336,2.258301,-4.577638,-5.310058,sit-stand-sit
0.286377,-0.91626,-0.063965,4.760742,-4.638672,-8.422854,sit-stand-sit
0.30603,-0.935181,-0.059692,6.896972,-10.31494,-10.43701,sit-stand-sit
0.306641,-0.949219,-0.062012,7.385252,-13.916012,-12.45117,sit-stand-sit
0.30127,-0.898682,-0.038452,9.82666,-16.235352,-17.08985,sit-stand-sit
0.30896,-0.915283,-0.056396,9.033204,-20.87402,-18.55469,sit-stand-sit
0.280518,-0.908203,-0.071289,6.103514,-17.94434,-22.33886,sit-stand-sit
0.290527,-0.906616,-0.0625,8.361816,-12.756344,-23.74267,sit-stand-sit
0.342285,-0.821778,-0.083008,12.20703,-28.68652,-25.02441,sit-stand-sit
0.334229,-0.873169,-0.077637,15.502928,-38.6963,-24.841304,sit-stand-sit
0.356445,-0.879272,-0.072754,15.31982,-40.71044,-22.03369,sit-stand-sit
0.357544,-0.864868,-0.069824,12.69531,-46.44774,-24.963376,sit-stand-sit
0.338135,-0.852173,-0.063477,7.080076,-31.249992,-33.3252,sit-stand-sit
0.391724,-0.887329,-0.070801,5.004884,-13.30566,-36.07178,sit-stand-sit
0.497437,-0.900757,-0.080566,3.845214,-3.234863,-33.26416,sit-stand-sit
0.550781,-0.922608,-0.065552,-0.427246,-7.568358,-33.38624,sit-stand-sit
0.525635,-0.928223,-0.17627,-12.69531,-20.75195,-34.05762,sit-stand-sit
0.558106,-0.910522,-0.15564,-17.8833,-17.8833,-36.13282,sit-stand-sit
0.599976,-0.875488,-0.183472,-21.97265,-37.29248,-37.23145,sit-stand-sit
0.581543,-0.853272,-0.191406,-22.76611,-35.64454,-39.24561,sit-stand-sit
0.596192,-0.815552,-0.229614,-23.01025,-33.63038,-43.51806,sit-stand-sit
0.602051,-0.793091,-0.255737,-24.53613,-32.59278,-44.7998,sit-stand-sit
