Ax,Ay,Az,Gx,Gy,Gz,activity
-0.493408,0.802979,-0.240723,15.19775,-11.2915,0.061035,stair-down
-0.52002,0.823486,-0.25293,11.04736,-5.371092,-0.671386,stair-down
-0.532959,0.959961,-0.272827,8.300784,-8.056642,10.31494,stair-down
-0.547486,1.039917,-0.273316,9.399414,-12.023924,11.840818,stair-down
-0.506958,0.978516,-0.23645,0.427246,-6.04248,11.474608,stair-down
-0.430176,0.995239,-0.241211,0.854492,-8.97217,14.770504,stair-down
-0.398804,0.911011,-0.255859,-8.8501,-10.864256,17.45606,stair-down
-0.342407,0.960449,-0.217896,-3.662109,-20.62988,18.737796,stair-down
-0.322754,0.95752,-0.192993,1.953124,-37.10938,22.15576,stair-down
-0.404419,0.896118,-0.221191,-0.305176,-44.12841,29.29687,stair-down
-0.404175,0.906494,-0.207886,-4.516602,-38.6963,40.22216,stair-down
-0.425903,0.927246,-0.197632,-7.507323,-26.12304,43.9453,stair-down
-0.412354,0.927368,-0.200195,-12.145992,-14.892576,42.5415,stair-down
-0.337158,0.898926,-0.201782,-11.41357,-17.39502,36.6211,stair-down
-0.338623,0.865356,-0.223022,-9.58252,-24.35302,38.94044,stair-down
-0.359497,0.786255,-0.216431,-1.89209,-19.89746,20.69091,stair-down
-0.319946,0.764038,-0.201904,4.089356,-17.45606,13.916012,stair-down
-0.352783,0.761353,-0.196899,15.136716,-36.68214,12.57324,stair-down
-0.403442,0.789795,-0.18689,13.916012,-30.3955,11.2915,stair-down
-0.349854,0.70752,-0.168091,7.629394,-29.357908,6.28662,stair-down
-0.398438,0.76123,-0.180542,-0.976562,-21.72851,8.300784,stair-down
-0.399536,0.825318,-0.197998,-2.075196,-9.21631,9.33838,stair-down
-0.401245,0.863648,-0.186646,0.305176,6.65283,6.04248,stair-down
-0.373657,0.865356,-0.183838,1.281738,9.155274,4.516602,stair-down
-0.37085,0.880615,-0.166992,1.281738,4.943848,0.12207,stair-down
-0.436768,0.983521,-0.186035,2.807617,0.549316,-20.20263,stair-down
-0.473877,1.12732,-0.160767,3.234863,-9.643556,-18.67676,stair-down
-0.577881,1.129394,-0.213257,6.28662,-10.986324,-14.70947,stair-down
-0.557617,0.973877,-0.208862,0.793457,11.04736,-23.74267,stair-down
-0.47998,1.104248,-0.187012,-24.23095,54.80956,-41.62596,stair-down
-0.430054,1.220093,-0.185547,-13.732908,44.86083,-37.90284,stair-down
-0.428711,0.950684,-0.132202,-5.004884,45.166,-50.29296,stair-down
-0.384766,0.893311,-0.119507,-8.789064,50.65917,-52.18505,stair-down
-0.346558,0.91748,-0.137207,-10.55908,30.45654,-44.49462,stair-down
-0.395752,0.908325,-0.13623,-9.21631,29.29687,-39.97804,stair-down
-0.359863,0.919068,-0.134888,-10.131832,37.71973,-28.80859,stair-down
-0.358887,0.90686,-0.137695,-7.751464,31.4331,-27.099608,stair-down
-0.378906,0.890503,-0.136597,-7.446288,27.343748,-22.76611,stair-down
-0.358276,0.864014,-0.142212,-11.04736,23.559568,-7.751464,stair-down
-0.355103,0.837646,-0.144287,-12.390136,16.601568,-6.04248,stair-down
-0.357544,0.81836,-0.155029,-13.488768,15.136716,2.502442,stair-down
-0.359741,0.822266,-0.151367,-12.756344,13.610836,6.958006,stair-down
-0.368042,0.743042,-0.166016,-8.97217,7.080076,8.911134,stair-down
-0.373413,0.7052,-0.176514,-10.131832,9.887696,10.92529,stair-down
-0.416382,0.657349,-0.193237,-6.958006,17.8833,11.04736,stair-down
-0.460693,0.669556,-0.220093,-8.8501,17.33399,9.33838,stair-down
-0.455078,0.70459,-0.237183,-7.080076,11.657712,9.82666,stair-down
-0.578613,0.778442,-0.330566,4.028321,-10.620116,14.22119,stair-down
-0.660645,0.85144,-0.308594,22.46093,-0.549316,19.16504,stair-down
-0.596436,0.856323,-0.24939,15.258788,54.44335,20.81298,stair-down
-0.485352,0.911255,-0.247681,14.160152,31.494136,11.352536,stair-down
-0.499756,0.904053,-0.226074,9.643556,-11.901852,0.976562,stair-down
-0.514648,1.046631,-0.203369,2.563476,-15.808104,-0.244141,stair-down
-0.474976,1.258423,-0.167358,6.713866,-23.86474,1.098633,stair-down
-0.265747,0.79895,-0.156128,19.65332,-56.2744,-21.60644,stair-down
-0.337646,0.734741,-0.217041,-1.037598,-48.58398,-33.02002,stair-down
-0.397827,1.136108,-0.20813,-10.55908,12.878416,5.676268,stair-down
-0.304321,1.100342,-0.220337,-9.887696,14.892576,16.96778,stair-down
-0.274292,0.966431,-0.276978,-14.282224,-34.42384,28.44238,stair-down
-0.300537,0.933594,-0.273071,-16.17432,-35.27832,38.8794,stair-down
-0.342529,0.861938,-0.286133,-7.141112,-17.8833,40.4663,stair-down
-0.313355,0.84729,-0.287109,-3.784179,-15.747068,40.22216,stair-down
-0.345337,0.862549,-0.240723,5.126952,-19.9585,33.99659,stair-down
-0.362549,0.859863,-0.218872,8.056642,-22.583,34.1797,stair-down
-0.399536,0.908203,-0.204102,8.361816,-24.6582,34.42384,stair-down
-0.383057,0.903198,-0.190552,10.68115,-26.06201,28.50341,stair-down
-0.382568,0.860474,-0.196655,11.901852,-32.89796,27.77099,stair-down
-0.399658,0.895752,-0.190918,7.385252,-23.92578,16.05225,stair-down
-0.374268,0.887207,-0.181397,10.375976,-20.62988,12.81738,stair-down
-0.328613,0.799927,-0.193481,9.033204,-24.35302,3.417968,stair-down
-0.317261,0.759522,-0.190308,2.380371,-24.10888,-2.807617,stair-down
-0.330322,0.717652,-0.204712,-4.394532,-6.40869,-10.986324,stair-down
-0.316162,0.75061,-0.190186,-5.676268,9.033204,-8.60596,stair-down
-0.302734,0.797974,-0.161011,-11.2915,17.45606,-6.225584,stair-down
-0.301514,0.850098,-0.153687,-10.43701,10.864256,1.098633,stair-down
-0.34082,0.891602,-0.190064,-8.300784,1.342773,11.474608,stair-down
-0.415772,0.93335,-0.203003,-11.901852,4.089356,-1.770019,stair-down
-0.389404,0.925904,-0.206543,-8.789064,18.615724,0.915527,stair-down
-0.35669,0.938354,-0.220581,-13.488768,19.40918,1.098633,stair-down
-0.335816,0.946045,-0.227173,-15.808104,11.657712,-7.141112,stair-down
-0.38916,0.981568,-0.233643,-13.18359,9.033204,-16.29639,stair-down
