Ax_last,Ay_last,Az_last,Gx_last,Gy_last,Gz_last,Ax_mean,Ax_min,Ax_max,Ax_std,Ax_var,Ax_rms,Ax_ptp,Ax_median,Ax_mad,Ax_energy,Ay_mean,Ay_min,Ay_max,Ay_std,Ay_var,Ay_rms,Ay_ptp,Ay_median,Ay_mad,Ay_energy,Az_mean,Az_min,Az_max,Az_std,Az_var,Az_rms,Az_ptp,Az_median,Az_mad,Az_energy,Gx_mean,Gx_min,Gx_max,Gx_std,Gx_var,Gx_rms,Gx_ptp,Gx_median,Gx_mad,Gx_energy,Gy_mean,Gy_min,Gy_max,Gy_std,Gy_var,Gy_rms,Gy_ptp,Gy_median,Gy_mad,Gy_energy,Gz_mean,Gz_min,Gz_max,Gz_std,Gz_var,Gz_rms,Gz_ptp,Gz_median,Gz_mad,Gz_energy
-1.67395,-0.291138,-0.526367,54.80956,68.29834,134.6436,-0.89181515,-2.048706,-0.097656,0.5951744711002207,0.35423265104942747,1.0721785825220302,1.9510500000000002,-0.7778320000000001,0.52573238,22.991338256379002,0.041650349999999996,-0.291138,0.329346,0.19634945168659754,0.0385531071776275,0.20071835698996243,0.620484,-0.0167845,0.17696768499999999,0.805757176655,-0.38441775,-0.910889,-0.075562,0.26526233243128866,0.0703641050068875,0.46705579058818014,0.8353269999999999,-0.33795149999999996,0.225374225,4.362822230439,-7.601924900000002,-81.23776,78.73536,42.59460904295023,1814.3007195217774,43.26765514454206,159.97312,-16.815179999999998,33.516841920000005,37441.79963414035,8.065794050000001,-132.0801,105.83494,65.01950266117285,4227.535726306263,65.51788122309267,237.91503999999998,1.6174305000000002,53.379206354999994,85851.85519926558,-12.991326199999998,-99.79246,134.6436,70.09345283439062,4913.092130246941,71.28721264491794,234.43606,-8.850099999999998,62.704463800000006,101637.33373363497
-1.337158,-0.411133,-0.47937,-34.79004,6.774902,-94.4824,-0.85290535,-2.048706,-0.059448,0.5964111318266347,0.35570623816672753,1.0407467387531657,1.9892580000000002,-0.7824709999999999,0.531152285,21.663075484507,-0.0013733999999999968,-0.411133,0.329346,0.23268976032227975,0.05414452455884,0.2326938133823072,0.7404790000000001,-0.066284,0.20836182,1.0829282157280002,-0.30736705,-0.611572,-0.075562,0.17459197583064204,0.030482358024447497,0.3534923782065888,0.53601,-0.331787,0.15830684999999997,2.4991372290030003,4.312134899999999,-81.23776,78.73536,44.746596616737286,2002.257908781005,44.953892113773676,159.97312,9.948729,39.110408410000005,40417.04832353606,-16.519165349999998,-132.0801,92.041,57.99744005861367,3363.7030533524858,60.30411161117562,224.12109999999998,-28.228755,45.148920579999995,72731.71754426253,-6.817621899999997,-94.90966,134.6436,78.61278431028028,6179.969857014649,78.90785655044756,229.55326,-24.780271,69.33593010000001,124528.99650772018
-1.047364,0.270264,0.014038,77.88086,60.791,23.74267,-0.8689637999999998,-1.893799,-0.059448,0.5827464881373889,0.33959346943646,1.046275085790969,1.834351,-0.845215,0.5166998799999999,21.893831102937995,-0.053100599999999984,-0.411133,0.307129,0.20852745517255036,0.043483699560740004,0.2151821862541135,0.718262,-0.10833699999999999,0.17131354000000001,0.9260674656219998,-0.23551035000000003,-0.514038,0.014038,0.1759035398049951,0.030942055315927496,0.2939509827727235,0.528076,-0.17517100000000002,0.15854002,1.7281436054610002,-11.880492999999996,-85.32714,77.88086,44.93817801671506,2019.4398434619725,46.48210362478254,163.208,-22.064205,40.2151457,43211.71914770044,-22.851560299999996,-108.8867,60.791,38.27372010296179,1464.8776505198616,44.576579710251416,169.67770000000002,-29.54101,28.327631640000003,39741.429173287965,-11.151122249999998,-94.4824,121.8872,58.791624823064105,3456.4551493359277,59.83980846201274,216.3696,-5.828856,45.750115775,71616.05353540744
-0.944946,-0.371948,-0.226074,-45.95946,152.09964,-80.38328,-0.9828371,-2.28711,-0.122681,0.6419638198027908,0.4121175459357901,1.1739192097722058,2.164429,-0.9057615,0.55214111,27.561726221443998,-0.053570450000000006,-0.504639,0.307129,0.23844719365898917,0.05685706416384749,0.2443907880363947,0.8117679999999999,-0.066406,0.196113905,1.1945371455409999,-0.16366569999999997,-0.48584,0.014038,0.13154025835579766,0.01730283956831,0.20997452446618375,0.499878,-0.123657,0.10341490999999998,0.8817860184959999,-9.2559788,-85.32714,102.60008,52.30910012588951,2736.241955980334,53.1217008342766,187.92722,-24.6582,44.16015424,56438.30199052767,-2.7130072500000026,-108.8867,152.09964,69.04318888933123,4766.961932007871,69.09647125828079,260.98634,-8.7890615,54.69390452500001,95486.44680692848,0.6713911500000002,-80.38328,129.0894,57.699192033887535,3329.1967613634306,57.7030980748844,209.47268000000003,-5.0659175,45.50781327999999,66592.95054879456
-0.400269,0.266235,-0.071167,40.22216,-35.88868,31.494136,-0.9380373000000001,-2.28711,-0.070679,0.6916352305424516,0.4783592921275101,1.165449813728073,2.216431,-0.9002684999999999,0.5946532,27.165465366376004,-0.10109245,-0.524536,0.266235,0.24617367649557395,0.060601478999347494,0.2661224576136896,0.790771,-0.08270250000000001,0.200984495,1.416423248927,-0.23576045000000004,-0.618652,-0.061035,0.16820246132190667,0.028292067994747504,0.2896119089038812,0.557617,-0.1748655,0.14004154,1.6775011555789998,-13.751216899999998,-76.04982,102.60008,46.04071785516341,2119.747700618763,48.0504283732165,178.6499,-29.510494,36.896359829999994,46176.873336992176,7.669072149999998,-104.79734,156.67724,73.55018642071403,5409.629922521785,73.94893231253371,261.47458,5.920409,58.442073865,109368.89180327386,-3.594961999999999,-118.9575,129.0894,65.30435618662115,4264.658936949085,65.40323148538249,248.0469,-9.033202,52.5579798,85551.65377461058
