Ax_last,Ay_last,Az_last,Gx_last,Gy_last,Gz_last,Ax_mean,Ax_min,Ax_max,Ax_std,Ax_var,Ax_rms,Ax_ptp,Ax_median,Ax_mad,Ax_energy,Ay_mean,Ay_min,Ay_max,Ay_std,Ay_var,Ay_rms,Ay_ptp,Ay_median,Ay_mad,Ay_energy,Az_mean,Az_min,Az_max,Az_std,Az_var,Az_rms,Az_ptp,Az_median,Az_mad,Az_energy,Gx_mean,Gx_min,Gx_max,Gx_std,Gx_var,Gx_rms,Gx_ptp,Gx_median,Gx_mad,Gx_energy,Gy_mean,Gy_min,Gy_max,Gy_std,Gy_var,Gy_rms,Gy_ptp,Gy_median,Gy_mad,Gy_energy,Gz_mean,Gz_min,Gz_max,Gz_std,Gz_var,Gz_rms,Gz_ptp,Gz_median,Gz_mad,Gz_energy
-0.891724,-0.18335,0.510132,-5.126952,-38.20802,25.573724,-0.761792,-1.074585,-0.374878,0.2048987828836472,0.041983511227199996,0.7888666316248901,0.6997069999999999,-0.819519,0.17382080000000003,12.446211249824001,-0.2599733000000001,-0.504517,-0.084839,0.09280568114997055,0.00861289445371,0.2760416837483064,0.419678,-0.245972,0.07154173000000001,1.5239802233320001,0.4223815000000001,0.234497,0.611816,0.10813984092021775,0.011694225194250002,0.43600499622882766,0.377319,0.4385375,0.09326604999999999,3.80200713473,15.710447699999998,-6.835936,46.50878,10.83327249332144,117.35979291455492,19.08344727372364,53.344716000000005,15.869141,7.0129395,7283.559196979804,-5.2307153,-49.13329,116.0278,36.58554751133006,1338.5022867037892,36.95757932080297,165.16109,-15.625,25.63781325,27317.253385068867,13.168333249999995,-7.202148,183.2275,40.5002643366465,1640.2714113382403,42.58727993099931,190.429648,0.18310549999999998,21.023556449999994,36273.528238425926
-0.695557,-0.40564,0.624756,-69.45802,4.577638,48.0957,-0.865503,-1.044678,-0.695557,0.08530018310648577,0.007276121238,0.8696962482654506,0.349121,-0.8425905,0.0688134,15.127431284940002,-0.27938245,-0.437988,-0.18335,0.06477038580514632,0.0041952028773475,0.28679218302692633,0.254638,-0.27124,0.04967534,1.644995124907,0.48852529999999994,0.312744,0.624756,0.06313595696993908,0.003986149062509999,0.4925881827679182,0.31201199999999996,0.506775,0.045251540000000014,4.852862356052,-15.856934899999999,-69.45802,16.6626,27.801783234240794,772.9391510037126,32.00596093584054,86.12062,-13.732908,25.109864100000003,20487.63070853101,-15.414428550000002,-49.13329,4.577638,13.471172685390888,181.47249351962154,20.47137272003704,53.710928,-13.336178,10.486146305,8381.542020853532,19.55871565,-7.202148,49.25536,18.514332446965696,342.7805059567668,26.931837364619625,56.457508000000004,26.092522,16.846007184999998,14506.477276686435
-0.900879,-0.238892,0.395386,-67.688,4.211426,44.25048,-0.8283693000000001,-1.047852,-0.651856,0.10107471550199881,0.01021609811381,0.8345129090051873,0.395996,-0.8253174999999999,0.07623280000000002,13.928235905926002,-0.25710455,-0.437988,-0.084229,0.08308692106311016,0.006903436451747499,0.2701965693387871,0.353759,-0.2549435,0.059853504999999994,1.460123721649,0.5045288,0.36731,0.660889,0.08418882947315516,0.007087759008059998,0.5115047106699019,0.2935789999999999,0.4973145,0.06630859999999998,5.23274138075,-59.35058750000002,-102.84422,-20.62988,22.940264975830573,526.2557571613189,63.62977285639541,82.21434,-64.69726,19.526366999999997,80974.95987512948,-2.4688723500000003,-27.03857,24.47509,11.513523887406555,132.56123230588133,11.775252141099818,51.51366,-1.953125,8.794859585000001,2773.131259729517,42.016599,26.61132,64.81934,10.805813898418247,116.76561400724897,43.38387033834176,38.20802,40.67993,9.0417449,37643.204110681
-0.82312,0.027222,0.485962,-88.7451,-13.366696,36.438,-0.8489075499999998,-1.047852,-0.651856,0.09900133834775923,0.009801264994647502,0.8546609230809901,0.395996,-0.8607785,0.08020625,14.608905868833002,-0.159375,-0.349121,0.033081,0.10743223352606983,0.011541684800400001,0.19220321387895675,0.38220200000000004,-0.187683,0.0933398,0.738841508508,0.4740601,0.36731,0.660889,0.08482082825927838,0.007194572906589996,0.4815885705855154,0.2935789999999999,0.472229,0.06520999999999998,4.638551026371999,-79.41893850000001,-102.84422,-59.99755,11.4354210474299,130.76885453200276,80.2380000186868,42.84667000000001,-80.47485,9.6923675,128762.73293997569,1.7639155000000009,-13.366696,24.47509,10.212182711660564,104.28867573633889,10.363400678709624,37.841786,1.708984,8.062742699999998,2148.001472549582,40.43273739999999,28.62548,64.81934,10.736210244604901,115.26621041635924,41.83386742907854,36.19386,36.193855,8.937984079999998,35001.449281474364
-0.931885,-0.237793,0.282959,-95.7031,11.657712,13.549804,-0.9132019500000002,-1.076782,-0.744141,0.08503428452128882,0.007230829544047498,0.9171524578977315,0.33264099999999985,-0.9191895,0.06806085499999999,16.823372620557002,-0.08051749999999999,-0.256836,0.078247,0.10507455865693656,0.01104066287695,0.13237722871853755,0.335083,-0.0635375,0.09179679999999998,0.350474613664,0.3933838,0.216553,0.54126,0.09786866851582277,0.009578276277059998,0.4053752463822871,0.32470699999999997,0.41015599999999997,0.08779782,3.2865818075899993,-79.55321849999999,-95.7031,-59.99755,9.627157899160208,92.68216921536278,80.13361805711823,35.70555000000001,-80.2002,7.993149650000002,128427.93485848208,-4.7760005,-23.49853,19.40918,12.652380029061506,160.08272039979443,13.523790192686173,42.907709999999994,-6.652831,11.12213005,3657.858023515894,26.748657400000003,8.666994,37.04834,9.52549310399822,90.73501887431766,28.394113678311786,28.381346,30.883784,8.21228144,16124.51383153785
-0.641236,-0.380982,0.033936,-124.57272,14.09912,-80.38328,-0.8747011,-1.078492,-0.549561,0.15526407859221653,0.024106934101089994,0.8883743290090613,0.528931,-0.909485,0.13192618,15.784178968846,-0.19674075,-0.51001,0.078247,0.16988092057464105,0.028859527175287496,0.2599354725424177,0.5882569999999999,-0.2149045,0.14390389999999997,1.3513289977170002,0.23031609999999997,-0.015625,0.514282,0.1348449256493918,0.01818315397339,0.26688697962358526,0.529907,0.262756,0.10652769000000002,1.4245731978520002,-100.155638,-144.5923,-65.18556,24.85395200577155,617.7189303051957,103.19336584050468,79.40674,-98.72435,22.152701999999998,212977.4150698448,6.5032949,-23.49853,53.40575,21.796159573490872,475.07257215307783,22.74566808668068,76.90428,10.375976000000001,18.05999601,10347.308334188878,4.354859800000001,-80.38328,37.04834,26.256346939415053,689.3957546029303,26.61504383766043,117.43162000000001,9.155275,17.37548584,14167.211169611728
-0.78894,-0.71521,-0.248535,14.160152,63.96484,24.6582,-0.9086732499999999,-1.41748,-0.549561,0.225169215501781,0.050701175609687496,0.9361561039032166,0.8679190000000001,-0.9089965,0.18275755,17.527765017505,-0.4151613,-0.71521,-0.201538,0.13775822868130236,0.018977329569409996,0.43741997506641145,0.513672,-0.39141899999999996,0.11391605999999999,3.826724691742,0.0213867,-0.29773,0.309204,0.16487026188403414,0.027182203253710003,0.16625159906178347,0.606934,0.014832000000000001,0.1359009,0.5527918838120001,-84.6191313,-144.5923,26.18408,55.8957949201372,3124.3398897540355,101.4136937090878,170.77638,-105.31614,46.65770818,205694.7454344135,9.967039500000002,-156.25,80.99364,56.087618808505425,3145.8209836082115,56.966330933304555,237.24364,21.72851,37.944332700000004,64903.25720005543,-30.593866850000005,-97.29002,24.6582,43.64012464099947,1904.460478681969,53.295826924042544,121.94821999999999,-4.730224,40.55785452000001,56808.90335034997
-0.211914,-1.198242,-0.080688,25.93994,-95.03172,-114.8071,-0.6849915,-1.41748,-0.211914,0.37532788567324704,0.14087102176395,0.781078982457088,1.2055660000000001,-0.692566,0.32073369999999995,12.201687536724,-0.6936158499999999,-1.362427,-0.343384,0.27343874135595253,0.07476874527432752,0.7455680335459335,1.019043,-0.6739505,0.20710692000000003,11.117433852911002,-0.12357175000000001,-0.29773,0.131226,0.1131832267753818,0.012810442823287502,0.1675721343820326,0.428956,-0.12402350000000001,0.09428715000000001,0.561608404427,-13.626095400000002,-124.20652,31.127924,52.675946299057216,2774.7553185011598,54.409795022137885,155.334444,14.739986,45.94420576000001,59208.51588702121,-1.6143809000000005,-156.25,80.99364,63.85127708570682,4076.985585475709,63.87168238872367,237.24364,23.34594,53.42040588,81591.83622331987,-46.0601736,-114.8071,36.8042,51.09794671384096,2611.0001583705302,68.79345717750103,151.6113,-65.582275,46.97783804000001,94650.79500865334
-0.489624,-0.965576,-0.148804,9.155274,33.5083,-28.747552,-0.34546505,-0.661865,-0.158325,0.13082782938674592,0.017115920942047502,0.36940766331188907,0.5035400000000001,-0.317932,0.107709355,2.729240434271,-0.95468145,-1.362427,-0.647461,0.19629314929958078,0.038531000461947504,0.9746525901243221,0.7149660000000001,-0.9610595,0.14970400499999997,18.998953428721,-0.09206545,-0.277954,0.031006,0.0999839067262702,0.009996781604247499,0.13591478465549658,0.30895999999999996,-0.1032105,0.08701175,0.3694565737590001,13.6993393,-41.74804,43.02978,20.252777248511734,410.17498627783453,24.450907621893283,84.77782,19.958495,14.911801310000001,11956.93767068718,-41.641230400000005,-135.7422,45.8374,65.19590567077479,4250.506116232565,77.35953842583633,181.5796,-44.097894999999994,59.48180460000001,119689.96370916898,-57.818601050000005,-128.66216,36.8042,44.48888023753924,1979.2604647901098,72.95375995909444,165.46636,-65.27712,34.879762845,106445.02184338342
-0.022949,-0.865356,0.087036,-22.09472,12.268064,110.83982,-0.27319940000000004,-0.489624,-0.005981,0.12724764195394742,0.016191962382839997,0.3013799504665166,0.483643,-0.29034400000000005,0.10179931999999998,1.8165974908640001,-1.05184335,-1.35315,-0.828613,0.14755988200499315,0.021773918777327497,1.062143282103008,0.524537,-0.975708,0.12941172,22.562967034331,0.03291025,-0.16272,0.357056,0.14162721200033382,0.020058267178987503,0.14540065933155186,0.519776,0.0232545,0.101196375,0.42282703468099997,-19.903559800000004,-103.45456,43.02978,40.662160020989,1653.4112575725162,45.27209902671503,146.48434,-18.70727,33.9599544,40991.25900569385,19.586182700000002,-135.7422,205.50532,115.90346753340067,13433.613786266063,117.54672406759722,341.24752,22.888182,103.95506830000002,276344.6467804768,-11.254887000000004,-128.66216,110.83982,67.79587997336213,4596.2813413625245,68.72375006317169,239.50198,-17.913814,61.2976052,94459.07645490585
